@relation WindPrediction

@attribute 'DATE' numeric
@attribute 'WIND' numeric
@attribute 'IND' numeric
@attribute 'RAIN' numeric
@attribute 'IND.1' numeric
@attribute 'T.MAX' numeric
@attribute 'IND.2' numeric
@attribute 'T.MIN' numeric
@attribute 'T.MIN.G' {low,medium,high}

@data
1696.0,16.42,0.0,4.7,3.0,172.0,3.0,167.0,high
1697.0,15.71,0.0,0.4,3.0,172.0,3.0,167.0,high
1698.0,7.79,0.0,0.6,3.0,172.0,3.0,167.0,high
1699.0,8.58,0.0,1.3,3.0,172.0,3.0,167.0,high
1700.0,16.92,0.0,0.0,3.0,172.0,3.0,167.0,high
1701.0,15.25,4.0,0.0,3.0,172.0,3.0,167.0,high
1702.0,11.87,0.0,1.8,3.0,172.0,3.0,167.0,high
1703.0,9.87,0.0,3.0,3.0,172.0,3.0,167.0,high
1704.0,7.75,0.0,0.0,3.0,172.0,3.0,167.0,high
1705.0,3.29,0.0,0.0,3.0,172.0,3.0,167.0,high
1706.0,10.63,0.0,0.8,3.0,172.0,3.0,167.0,high
1707.0,13.54,0.0,2.0,3.0,172.0,3.0,167.0,high
1708.0,11.29,0.0,0.5,3.0,172.0,3.0,167.0,high
1709.0,3.96,0.0,0.2,3.0,172.0,3.0,167.0,high
1710.0,5.33,4.0,0.0,3.0,172.0,3.0,167.0,high
1711.0,7.29,0.0,1.4,3.0,172.0,3.0,167.0,high
1712.0,16.33,0.0,1.4,3.0,172.0,3.0,167.0,high
1713.0,14.21,0.0,1.0,3.0,172.0,3.0,167.0,high
1714.0,10.92,0.0,0.2,3.0,172.0,3.0,167.0,high
1715.0,3.42,0.0,1.2,3.0,172.0,3.0,167.0,high
1716.0,2.71,0.0,1.2,3.0,172.0,3.0,167.0,high
1717.0,4.25,0.0,0.3,3.0,172.0,3.0,167.0,high
1718.0,6.42,0.0,2.5,3.0,172.0,3.0,167.0,high
1719.0,9.54,0.0,2.0,3.0,172.0,3.0,167.0,high
1720.0,12.71,0.0,25.1,3.0,172.0,3.0,167.0,high
1721.0,13.04,0.0,0.6,3.0,172.0,3.0,167.0,high
1722.0,9.25,4.0,0.0,3.0,172.0,3.0,167.0,medium
1723.0,9.54,0.0,0.0,3.0,172.0,3.0,167.0,high
1724.0,12.21,4.0,0.0,3.0,172.0,3.0,167.0,high
1725.0,8.25,4.0,0.0,3.0,172.0,3.0,167.0,high
1726.0,4.21,0.0,2.6,3.0,172.0,3.0,167.0,high
1727.0,5.96,0.0,25.3,3.0,172.0,3.0,167.0,high
1728.0,4.29,4.0,0.0,3.0,172.0,3.0,167.0,high
1729.0,3.42,0.0,11.0,3.0,172.0,3.0,167.0,high
1730.0,5.37,0.0,0.0,3.0,172.0,3.0,167.0,high
1731.0,2.5,0.0,0.0,3.0,172.0,3.0,167.0,medium
1732.0,11.63,0.0,0.1,3.0,172.0,3.0,167.0,high
1733.0,15.63,4.0,0.0,3.0,172.0,3.0,167.0,high
1734.0,8.0,0.0,11.5,3.0,172.0,3.0,167.0,high
1735.0,4.67,0.0,1.5,3.0,172.0,3.0,167.0,high
1736.0,9.79,0.0,4.2,3.0,172.0,3.0,167.0,high
1737.0,6.79,0.0,1.5,3.0,172.0,3.0,167.0,high
1738.0,2.13,0.0,0.1,3.0,172.0,3.0,167.0,high
1739.0,0.42,0.0,2.5,3.0,172.0,3.0,167.0,high
1740.0,4.96,0.0,0.1,3.0,172.0,3.0,167.0,high
1741.0,10.71,4.0,0.0,3.0,172.0,3.0,167.0,high
1742.0,11.79,4.0,0.0,3.0,172.0,3.0,167.0,high
1743.0,9.04,4.0,0.0,3.0,172.0,3.0,167.0,high
1744.0,4.0,4.0,0.0,3.0,172.0,3.0,167.0,low
1745.0,3.0,0.0,0.0,3.0,172.0,3.0,167.0,high
1746.0,3.29,4.0,0.0,3.0,172.0,3.0,167.0,high
1747.0,6.75,0.0,2.0,3.0,172.0,3.0,167.0,high
1748.0,10.08,4.0,0.0,3.0,172.0,3.0,167.0,high
1749.0,5.29,4.0,0.0,3.0,172.0,3.0,167.0,high
1750.0,4.96,0.0,0.3,3.0,172.0,3.0,167.0,high
1751.0,5.33,0.0,0.0,3.0,172.0,3.0,167.0,high
1752.0,9.21,0.0,0.0,3.0,172.0,3.0,167.0,high
1753.0,10.46,4.0,0.0,3.0,172.0,3.0,167.0,high
1754.0,11.87,0.0,0.0,3.0,172.0,3.0,167.0,high
1755.0,8.96,0.0,0.0,3.0,172.0,3.0,167.0,high
1756.0,7.87,0.0,0.0,3.0,172.0,3.0,167.0,high
1757.0,6.83,0.0,0.0,3.0,172.0,3.0,167.0,high
1758.0,7.17,4.0,0.0,3.0,172.0,3.0,167.0,high
1759.0,6.08,0.0,0.0,3.0,172.0,3.0,167.0,medium
1760.0,17.0,0.0,1.3,3.0,172.0,3.0,167.0,high
1761.0,20.0,0.0,0.2,3.0,172.0,3.0,167.0,high
1762.0,15.12,4.0,0.0,3.0,172.0,3.0,167.0,high
1763.0,21.62,0.0,1.8,3.0,172.0,3.0,167.0,high
1764.0,19.21,0.0,8.5,3.0,172.0,3.0,167.0,high
1765.0,29.17,4.0,0.0,3.0,172.0,3.0,167.0,high
1766.0,12.04,0.0,0.0,3.0,172.0,3.0,167.0,high
1767.0,11.42,0.0,0.3,3.0,172.0,3.0,167.0,high
1768.0,6.04,0.0,0.0,3.0,172.0,3.0,167.0,high
1769.0,4.83,0.0,0.0,3.0,172.0,3.0,167.0,low
1770.0,16.0,0.0,1.3,3.0,172.0,3.0,167.0,low
1771.0,11.58,0.0,5.6,3.0,172.0,3.0,167.0,high
1772.0,9.59,0.0,1.4,3.0,172.0,3.0,167.0,high
1773.0,9.38,0.0,0.9,3.0,172.0,3.0,167.0,high
1774.0,6.96,0.0,0.0,3.0,172.0,3.0,167.0,high
1775.0,14.83,0.0,2.3,3.0,172.0,3.0,167.0,high
1776.0,6.75,0.0,0.7,3.0,172.0,3.0,167.0,high
1777.0,8.5,0.0,5.6,3.0,172.0,3.0,167.0,high
1778.0,11.63,4.0,0.0,3.0,172.0,3.0,167.0,medium
1779.0,11.34,0.0,11.2,3.0,172.0,3.0,167.0,high
1780.0,27.58,0.0,52.2,3.0,172.0,3.0,167.0,medium
1781.0,25.33,0.0,25.6,3.0,172.0,3.0,167.0,medium
1782.0,15.92,0.0,19.1,3.0,172.0,3.0,167.0,high
1783.0,9.75,0.0,2.0,3.0,172.0,3.0,167.0,high
1784.0,15.75,0.0,9.0,3.0,172.0,3.0,167.0,high
1785.0,10.75,0.0,5.3,3.0,172.0,3.0,167.0,high
1786.0,10.67,4.0,0.0,3.0,172.0,3.0,167.0,high
1787.0,20.0,0.0,5.8,3.0,172.0,3.0,167.0,high
1788.0,7.46,0.0,28.0,3.0,172.0,3.0,167.0,high
1789.0,13.75,0.0,7.0,3.0,172.0,3.0,167.0,high
1790.0,9.33,0.0,6.1,3.0,172.0,3.0,167.0,high
1791.0,16.33,0.0,0.1,3.0,172.0,3.0,167.0,low
1792.0,9.5,0.0,2.9,3.0,172.0,3.0,167.0,low
1793.0,20.33,0.0,0.2,3.0,172.0,3.0,167.0,low
1794.0,19.38,0.0,0.0,3.0,172.0,3.0,167.0,high
1795.0,9.96,0.0,4.5,3.0,172.0,3.0,167.0,high
1796.0,19.25,0.0,2.6,3.0,172.0,3.0,167.0,high
1797.0,15.96,0.0,0.6,3.0,172.0,3.0,167.0,high
1798.0,6.46,0.0,3.5,3.0,172.0,3.0,167.0,high
1799.0,15.63,0.0,1.7,3.0,172.0,3.0,167.0,high
1800.0,18.63,0.0,0.1,3.0,172.0,3.0,167.0,high
1801.0,11.0,0.0,1.8,3.0,172.0,3.0,167.0,high
1802.0,13.46,0.0,9.2,3.0,172.0,3.0,167.0,high
1803.0,24.0,0.0,5.2,3.0,172.0,3.0,167.0,high
1804.0,14.29,0.0,1.0,3.0,172.0,3.0,167.0,low
1805.0,11.54,0.0,4.2,3.0,172.0,3.0,167.0,high
1806.0,8.92,0.0,13.0,3.0,172.0,3.0,167.0,low
1807.0,14.29,0.0,0.8,3.0,172.0,3.0,167.0,high
1808.0,11.63,0.0,2.1,3.0,172.0,3.0,167.0,high
1809.0,8.54,0.0,0.0,3.0,172.0,3.0,167.0,high
1810.0,8.21,0.0,3.7,3.0,172.0,3.0,167.0,high
1811.0,17.92,0.0,0.8,3.0,172.0,3.0,167.0,high
1812.0,7.5,0.0,0.8,3.0,172.0,3.0,167.0,high
1813.0,11.71,4.0,0.0,3.0,172.0,3.0,167.0,medium
1814.0,8.96,0.0,0.1,3.0,172.0,3.0,167.0,high
1815.0,9.42,0.0,0.1,3.0,172.0,3.0,167.0,high
1816.0,9.38,0.0,4.3,3.0,172.0,3.0,167.0,high
1817.0,11.04,0.0,1.0,3.0,172.0,3.0,167.0,high
1818.0,7.12,0.0,1.6,3.0,172.0,3.0,167.0,high
1819.0,7.38,4.0,0.0,3.0,172.0,3.0,167.0,medium
1820.0,5.79,0.0,0.3,3.0,172.0,3.0,167.0,high
1821.0,6.38,0.0,0.3,3.0,172.0,3.0,167.0,high
1822.0,6.58,0.0,1.0,3.0,172.0,3.0,167.0,high
1823.0,12.5,0.0,1.4,3.0,172.0,3.0,167.0,high
1824.0,17.41,0.0,1.7,3.0,172.0,3.0,167.0,high
1825.0,9.59,0.0,6.4,3.0,172.0,3.0,167.0,high
1826.0,21.79,0.0,0.8,0.0,147.0,0.0,23.0,high
1827.0,17.46,0.0,0.6,0.0,195.0,0.0,72.0,high
1828.0,7.83,0.0,0.9,0.0,1.0,0.0,5.0,high
1829.0,15.46,0.0,5.1,0.0,63.0,1.0,190.0,high
1830.0,12.83,0.0,2.8,0.0,63.0,0.0,38.0,high
1831.0,10.96,0.0,1.6,0.0,191.0,0.0,188.0,high
1832.0,10.5,0.0,0.0,0.0,34.0,0.0,199.0,high
1833.0,12.5,0.0,0.0,0.0,122.0,0.0,60.0,high
1834.0,13.37,0.0,2.3,0.0,55.0,0.0,139.0,high
1835.0,19.21,0.0,27.8,0.0,131.0,0.0,72.0,high
1836.0,19.55,0.0,0.0,0.0,146.0,0.0,51.0,high
1837.0,16.46,0.0,0.0,0.0,11.0,0.0,51.0,high
1838.0,12.29,0.0,0.0,0.0,198.0,0.0,44.0,high
1839.0,10.83,4.0,0.0,0.0,192.0,0.0,136.0,high
1840.0,6.29,4.0,0.0,0.0,199.0,1.0,175.0,high
1841.0,4.71,0.0,3.5,0.0,200.0,1.0,175.0,high
1842.0,2.79,0.0,1.8,0.0,192.0,1.0,124.0,high
1843.0,8.5,4.0,0.0,0.0,133.0,0.0,26.0,high
1844.0,14.33,4.0,0.0,0.0,171.0,1.0,19.0,high
1845.0,12.33,0.0,0.0,0.0,140.0,1.0,118.0,medium
1846.0,4.75,0.0,0.0,0.0,12.0,0.0,5.0,medium
1847.0,8.54,0.0,0.3,0.0,165.0,0.0,51.0,medium
1848.0,1.13,0.0,0.5,0.0,146.0,0.0,49.0,medium
1849.0,8.08,0.0,13.0,0.0,157.0,0.0,44.0,medium
1850.0,20.46,0.0,13.9,0.0,129.0,0.0,40.0,high
1851.0,19.08,0.0,7.4,0.0,22.0,0.0,184.0,high
1852.0,12.25,0.0,11.8,0.0,18.0,0.0,67.0,high
1853.0,17.46,0.0,0.2,0.0,32.0,0.0,45.0,high
1854.0,16.79,0.0,1.0,0.0,17.0,0.0,57.0,high
1855.0,14.33,4.0,0.0,0.0,122.0,0.0,60.0,high
1856.0,3.79,0.0,0.1,0.0,5.0,1.0,200.0,high
1857.0,13.75,0.0,2.8,0.0,41.0,0.0,71.0,high
1858.0,13.54,4.0,0.0,0.0,26.0,0.0,38.0,high
1859.0,10.96,0.0,4.3,0.0,33.0,0.0,45.0,high
1860.0,10.96,0.0,1.0,0.0,48.0,0.0,57.0,high
1861.0,19.33,0.0,2.9,0.0,19.0,0.0,31.0,high
1862.0,10.63,0.0,0.2,0.0,75.0,0.0,67.0,high
1863.0,8.04,0.0,8.8,0.0,53.0,0.0,38.0,high
1864.0,4.58,0.0,4.9,0.0,195.0,0.0,45.0,high
1865.0,6.13,0.0,1.6,0.0,179.0,0.0,176.0,high
1866.0,13.29,0.0,0.0,0.0,201.0,0.0,44.0,high
1867.0,11.42,0.0,2.9,0.0,12.0,0.0,8.0,high
1868.0,12.67,0.0,0.6,1.0,202.0,0.0,137.0,high
1869.0,11.63,0.0,0.2,0.0,11.0,0.0,51.0,high
1870.0,12.42,0.0,6.7,0.0,178.0,0.0,56.0,high
1871.0,16.46,0.0,16.8,0.0,151.0,0.0,169.0,medium
1872.0,10.96,4.0,0.0,0.0,146.0,0.0,8.0,high
1873.0,13.7,0.0,4.4,0.0,15.0,0.0,194.0,high
1874.0,13.59,0.0,17.0,0.0,180.0,0.0,24.0,medium
1875.0,10.04,0.0,1.6,0.0,42.0,0.0,0.0,high
1876.0,11.92,0.0,1.4,0.0,28.0,0.0,34.0,high
1877.0,8.71,0.0,9.3,0.0,8.0,0.0,37.0,high
1878.0,13.59,0.0,7.4,0.0,195.0,0.0,97.0,high
1879.0,17.79,0.0,0.7,0.0,41.0,0.0,50.0,high
1880.0,12.0,0.0,2.9,0.0,63.0,0.0,51.0,high
1881.0,21.84,0.0,1.5,0.0,63.0,0.0,34.0,high
1882.0,22.95,0.0,0.6,0.0,163.0,0.0,30.0,high
1883.0,23.63,0.0,0.1,0.0,58.0,0.0,177.0,high
1884.0,14.79,0.0,1.9,0.0,41.0,0.0,34.0,high
1885.0,9.38,0.0,2.7,0.0,9.0,0.0,72.0,low
1886.0,13.92,0.0,3.3,0.0,75.0,0.0,68.0,high
1887.0,10.46,0.0,0.3,0.0,31.0,0.0,184.0,high
1888.0,9.71,0.0,0.0,0.0,19.0,0.0,44.0,high
1889.0,10.29,0.0,0.0,0.0,33.0,0.0,37.0,high
1890.0,12.17,0.0,0.0,0.0,63.0,0.0,35.0,high
1891.0,16.04,0.0,0.2,0.0,18.0,0.0,35.0,high
1892.0,9.04,0.0,0.1,0.0,41.0,0.0,145.0,high
1893.0,16.13,0.0,0.0,0.0,57.0,0.0,137.0,high
1894.0,22.29,0.0,0.4,0.0,31.0,0.0,23.0,high
1895.0,20.62,0.0,2.1,0.0,14.0,0.0,49.0,low
1896.0,11.25,0.0,0.3,0.0,122.0,0.0,137.0,high
1897.0,11.21,4.0,0.0,0.0,194.0,0.0,184.0,high
1898.0,8.63,0.0,0.0,0.0,10.0,0.0,23.0,high
1899.0,8.21,0.0,0.0,0.0,134.0,0.0,38.0,high
1900.0,6.87,0.0,0.0,0.0,122.0,0.0,45.0,high
1901.0,14.83,0.0,1.8,0.0,34.0,0.0,45.0,high
1902.0,7.21,4.0,0.0,0.0,10.0,1.0,19.0,high
1903.0,5.25,4.0,0.0,0.0,189.0,1.0,164.0,high
1904.0,8.87,0.0,0.2,0.0,123.0,1.0,171.0,high
1905.0,9.96,0.0,0.2,0.0,163.0,0.0,45.0,high
1906.0,13.17,0.0,0.2,0.0,24.0,0.0,162.0,high
1907.0,20.54,0.0,0.0,0.0,8.0,0.0,71.0,high
1908.0,20.83,0.0,1.3,0.0,158.0,0.0,3.0,high
1909.0,10.92,0.0,1.7,0.0,40.0,1.0,135.0,high
1910.0,21.29,0.0,5.8,0.0,9.0,0.0,169.0,high
1911.0,28.62,0.0,5.4,0.0,19.0,0.0,8.0,high
1912.0,14.54,0.0,0.2,0.0,24.0,0.0,26.0,high
1913.0,10.92,0.0,0.0,0.0,41.0,0.0,177.0,high
1914.0,13.59,0.0,0.2,0.0,26.0,2.0,12.0,high
1915.0,12.08,0.0,10.2,0.0,26.0,0.0,38.0,high
1916.0,14.42,0.0,17.5,0.0,57.0,0.0,138.0,high
1917.0,11.25,0.0,0.0,0.0,57.0,1.0,124.0,high
1918.0,10.58,4.0,0.0,0.0,8.0,1.0,201.0,high
1919.0,21.25,0.0,17.4,0.0,125.0,0.0,49.0,high
1920.0,17.37,0.0,5.7,0.0,54.0,0.0,177.0,high
1921.0,4.88,0.0,0.0,0.0,9.0,0.0,49.0,high
1922.0,9.33,4.0,0.0,0.0,122.0,0.0,45.0,high
1923.0,11.42,0.0,18.1,0.0,39.0,0.0,43.0,high
1924.0,18.63,0.0,6.0,0.0,20.0,0.0,73.0,high
1925.0,10.41,0.0,1.3,0.0,191.0,0.0,38.0,high
1926.0,14.21,0.0,0.2,0.0,52.0,0.0,30.0,high
1927.0,17.71,0.0,0.0,0.0,21.0,0.0,46.0,high
1928.0,24.71,0.0,0.0,0.0,3.0,0.0,49.0,high
1929.0,21.79,0.0,5.9,0.0,150.0,0.0,21.0,high
1930.0,20.62,0.0,19.0,0.0,165.0,0.0,18.0,high
1931.0,10.41,0.0,13.3,0.0,203.0,0.0,18.0,high
1932.0,10.71,0.0,1.3,0.0,127.0,0.0,1.0,high
1933.0,16.66,0.0,3.7,0.0,127.0,0.0,1.0,high
1934.0,11.71,0.0,9.9,0.0,167.0,0.0,17.0,high
1935.0,11.96,0.0,0.2,0.0,63.0,0.0,3.0,high
1936.0,7.87,0.0,8.1,1.0,25.0,0.0,5.0,high
1937.0,15.29,0.0,0.8,0.0,161.0,0.0,55.0,high
1938.0,12.96,0.0,5.2,0.0,104.0,0.0,31.0,high
1939.0,11.08,0.0,0.2,0.0,204.0,0.0,97.0,high
1940.0,9.21,4.0,0.0,0.0,189.0,0.0,68.0,high
1941.0,13.75,0.0,0.1,0.0,191.0,0.0,105.0,high
1942.0,20.88,0.0,0.1,0.0,47.0,0.0,189.0,high
1943.0,13.54,4.0,0.0,0.0,47.0,0.0,45.0,high
1944.0,13.29,4.0,0.0,0.0,161.0,0.0,155.0,high
1945.0,4.75,4.0,0.0,0.0,187.0,0.0,41.0,high
1946.0,4.54,4.0,0.0,4.0,172.0,5.0,167.0,high
1947.0,1.96,0.0,0.5,4.0,172.0,5.0,167.0,high
1948.0,7.38,0.0,0.2,4.0,172.0,5.0,167.0,high
1949.0,15.34,0.0,0.9,4.0,172.0,5.0,167.0,high
1950.0,11.34,0.0,2.5,4.0,172.0,5.0,167.0,high
1951.0,16.0,0.0,1.1,4.0,172.0,5.0,167.0,high
1952.0,9.38,0.0,4.4,4.0,172.0,5.0,167.0,high
1953.0,5.96,0.0,0.3,4.0,172.0,5.0,167.0,high
1954.0,12.62,0.0,0.0,4.0,172.0,5.0,167.0,high
1955.0,10.5,0.0,1.1,4.0,172.0,5.0,167.0,high
1956.0,6.34,0.0,2.5,4.0,172.0,5.0,167.0,high
1957.0,5.79,0.0,0.0,4.0,172.0,5.0,167.0,high
1958.0,11.54,0.0,0.5,4.0,172.0,5.0,167.0,high
1959.0,11.79,0.0,5.3,4.0,172.0,5.0,167.0,high
1960.0,6.25,0.0,0.0,4.0,172.0,5.0,167.0,high
1961.0,6.75,0.0,5.8,4.0,172.0,5.0,167.0,high
1962.0,9.87,0.0,0.2,4.0,172.0,5.0,167.0,high
1963.0,9.17,0.0,0.2,4.0,172.0,5.0,167.0,high
1964.0,12.0,0.0,1.5,4.0,172.0,5.0,167.0,high
1965.0,9.25,0.0,0.8,4.0,172.0,5.0,167.0,high
1966.0,15.96,0.0,0.6,4.0,172.0,5.0,167.0,high
1967.0,24.41,0.0,4.1,4.0,172.0,5.0,167.0,high
1968.0,15.04,0.0,0.6,4.0,172.0,5.0,167.0,high
1969.0,10.75,1.0,4.0,4.0,172.0,5.0,167.0,high
1970.0,14.96,4.0,0.0,4.0,172.0,5.0,167.0,high
1971.0,11.38,4.0,0.0,4.0,172.0,5.0,167.0,high
1972.0,8.17,0.0,0.0,4.0,172.0,5.0,167.0,high
1973.0,6.54,0.0,0.0,4.0,172.0,5.0,167.0,high
1974.0,5.66,0.0,0.0,4.0,172.0,5.0,167.0,high
1975.0,2.62,0.0,0.0,4.0,172.0,5.0,167.0,high
1976.0,0.83,0.0,0.0,4.0,172.0,5.0,167.0,high
1977.0,4.54,0.0,0.0,4.0,172.0,5.0,167.0,high
1978.0,4.79,0.0,0.0,4.0,172.0,5.0,167.0,high
1979.0,8.58,0.0,0.2,4.0,172.0,5.0,167.0,high
1980.0,16.54,0.0,1.2,4.0,172.0,5.0,167.0,high
1981.0,10.41,0.0,0.7,4.0,172.0,5.0,167.0,high
1982.0,5.33,0.0,2.0,4.0,172.0,5.0,167.0,high
1983.0,2.5,0.0,0.0,4.0,172.0,5.0,167.0,high
1984.0,5.04,0.0,2.6,4.0,172.0,5.0,167.0,high
1985.0,7.96,0.0,44.9,4.0,172.0,5.0,167.0,high
1986.0,12.08,0.0,1.0,4.0,172.0,5.0,167.0,high
1987.0,7.04,0.0,8.1,4.0,172.0,5.0,167.0,high
1988.0,2.5,0.0,2.8,4.0,172.0,5.0,167.0,high
1989.0,2.29,0.0,7.6,4.0,172.0,5.0,167.0,high
1990.0,5.17,0.0,0.7,4.0,172.0,5.0,167.0,high
1991.0,8.67,0.0,0.8,4.0,172.0,5.0,167.0,high
1992.0,10.34,0.0,0.6,4.0,172.0,5.0,167.0,high
1993.0,8.63,0.0,2.1,4.0,172.0,5.0,167.0,high
1994.0,5.58,0.0,0.9,4.0,172.0,5.0,167.0,high
1995.0,6.34,0.0,23.1,4.0,172.0,5.0,167.0,high
1996.0,4.21,0.0,6.9,4.0,172.0,5.0,167.0,high
1997.0,4.71,0.0,0.0,4.0,172.0,5.0,167.0,high
1998.0,3.63,0.0,2.2,4.0,172.0,5.0,167.0,high
1999.0,8.92,0.0,3.8,4.0,172.0,5.0,167.0,high
2000.0,14.42,0.0,1.1,4.0,172.0,5.0,167.0,high
2001.0,9.71,0.0,0.9,4.0,172.0,5.0,167.0,high
2002.0,10.75,0.0,8.3,4.0,172.0,5.0,167.0,high
2003.0,17.0,0.0,0.2,4.0,172.0,5.0,167.0,high
2004.0,11.12,0.0,0.0,4.0,172.0,5.0,167.0,high
2005.0,4.46,0.0,0.0,4.0,172.0,5.0,167.0,high
2006.0,6.42,0.0,1.1,4.0,172.0,5.0,167.0,high
2007.0,3.71,4.0,0.0,0.0,99.0,0.0,153.0,high
2008.0,4.83,0.0,1.3,0.0,71.0,0.0,94.0,high
2009.0,2.88,4.0,0.0,0.0,108.0,0.0,47.0,high
2010.0,1.46,0.0,7.5,0.0,67.0,0.0,94.0,high
2011.0,1.63,0.0,5.7,0.0,66.0,0.0,99.0,high
2012.0,6.96,0.0,0.2,0.0,76.0,0.0,70.0,high
2013.0,6.79,4.0,0.0,0.0,71.0,0.0,99.0,high
2014.0,5.83,4.0,0.0,0.0,116.0,0.0,158.0,high
2015.0,7.67,0.0,4.2,0.0,197.0,0.0,100.0,high
2016.0,7.5,0.0,3.4,0.0,62.0,0.0,74.0,high
2017.0,7.58,0.0,0.2,0.0,84.0,0.0,32.0,high
2018.0,13.79,0.0,0.0,0.0,85.0,0.0,202.0,high
2019.0,14.83,0.0,0.2,0.0,110.0,0.0,100.0,high
2020.0,10.08,0.0,2.0,0.0,83.0,0.0,47.0,high
2021.0,10.25,0.0,1.7,0.0,67.0,0.0,77.0,high
2022.0,6.17,0.0,0.6,0.0,89.0,0.0,81.0,high
2023.0,4.75,0.0,0.6,0.0,77.0,0.0,73.0,high
2024.0,1.38,0.0,0.0,0.0,84.0,0.0,60.0,high
2025.0,5.46,0.0,0.0,0.0,92.0,0.0,43.0,high
2026.0,9.38,0.0,0.0,0.0,205.0,0.0,74.0,high
2027.0,7.17,0.0,0.0,0.0,206.0,0.0,160.0,high
2028.0,7.79,0.0,0.3,0.0,207.0,0.0,32.0,high
2029.0,13.21,0.0,1.4,0.0,116.0,0.0,102.0,high
2030.0,12.46,0.0,1.2,0.0,102.0,0.0,107.0,high
2031.0,9.42,4.0,0.0,0.0,108.0,0.0,101.0,high
2032.0,10.04,0.0,0.8,0.0,76.0,0.0,99.0,high
2033.0,5.46,4.0,0.0,0.0,77.0,0.0,98.0,high
2034.0,11.21,0.0,3.6,0.0,83.0,0.0,99.0,high
2035.0,10.71,0.0,2.1,0.0,102.0,0.0,93.0,high
2036.0,13.17,0.0,0.1,0.0,35.0,0.0,77.0,high
2037.0,3.33,0.0,3.4,0.0,46.0,0.0,62.0,high
2038.0,5.41,0.0,0.0,0.0,89.0,0.0,55.0,high
2039.0,5.41,0.0,5.4,0.0,76.0,0.0,38.0,high
2040.0,7.08,0.0,0.2,0.0,101.0,0.0,99.0,high
2041.0,10.63,0.0,0.0,0.0,101.0,0.0,101.0,high
2042.0,9.5,0.0,0.9,0.0,89.0,0.0,59.0,high
2043.0,3.17,0.0,0.5,0.0,59.0,0.0,108.0,high
2044.0,5.83,4.0,0.0,0.0,110.0,0.0,83.0,high
2045.0,8.25,0.0,8.0,0.0,86.0,0.0,52.0,high
2046.0,12.79,0.0,1.2,0.0,86.0,0.0,52.0,high
2047.0,17.46,0.0,0.1,0.0,71.0,0.0,99.0,high
2048.0,8.58,0.0,0.3,0.0,85.0,0.0,43.0,high
2049.0,6.54,0.0,15.6,0.0,85.0,0.0,86.0,high
2050.0,9.67,0.0,5.5,0.0,77.0,0.0,100.0,high
2051.0,2.88,0.0,2.6,0.0,64.0,0.0,161.0,high
2052.0,4.17,0.0,0.0,1.0,85.0,0.0,34.0,medium
2053.0,8.87,0.0,0.0,0.0,91.0,0.0,31.0,high
2054.0,7.0,0.0,0.2,0.0,85.0,0.0,203.0,high
2055.0,3.08,0.0,0.0,0.0,103.0,0.0,102.0,high
2056.0,4.63,0.0,0.5,0.0,183.0,0.0,90.0,high
2057.0,3.46,0.0,2.0,0.0,30.0,0.0,98.0,high
2058.0,8.46,0.0,3.6,0.0,81.0,0.0,74.0,high
2059.0,6.58,0.0,0.0,0.0,189.0,0.0,99.0,high
2060.0,3.21,0.0,0.0,0.0,117.0,0.0,71.0,medium
2061.0,5.09,0.0,0.0,0.0,115.0,0.0,60.0,high
2062.0,6.38,0.0,0.0,0.0,69.0,0.0,54.0,low
2063.0,9.17,0.0,0.0,0.0,81.0,0.0,82.0,high
2064.0,8.17,0.0,0.0,0.0,69.0,0.0,156.0,high
2065.0,8.96,0.0,3.4,0.0,110.0,0.0,160.0,high
2066.0,10.25,0.0,1.4,0.0,108.0,0.0,202.0,high
2067.0,6.58,0.0,0.8,0.0,98.0,0.0,107.0,high
2068.0,6.13,4.0,0.0,0.0,93.0,0.0,100.0,high
2069.0,7.62,0.0,4.0,0.0,182.0,0.0,87.0,high
2070.0,12.5,0.0,0.3,0.0,71.0,0.0,96.0,high
2071.0,14.37,0.0,15.6,0.0,159.0,0.0,99.0,high
2072.0,14.67,0.0,0.3,0.0,67.0,0.0,156.0,high
2073.0,15.67,0.0,0.0,0.0,208.0,0.0,91.0,high
2074.0,16.38,0.0,0.0,0.0,103.0,0.0,182.0,high
2075.0,6.75,0.0,0.0,0.0,159.0,0.0,98.0,high
2076.0,3.83,0.0,0.0,0.0,77.0,0.0,60.0,high
2077.0,7.96,0.0,0.0,0.0,72.0,0.0,89.0,high
2078.0,11.96,0.0,1.2,0.0,100.0,0.0,182.0,high
2079.0,3.96,0.0,9.8,0.0,78.0,0.0,78.0,high
2080.0,13.04,0.0,5.3,0.0,161.0,0.0,96.0,high
2081.0,15.41,4.0,0.0,0.0,76.0,0.0,75.0,high
2082.0,18.21,0.0,5.2,0.0,103.0,0.0,93.0,high
2083.0,16.29,0.0,0.0,0.0,106.0,0.0,185.0,high
2084.0,6.13,0.0,0.1,0.0,62.0,0.0,22.0,medium
2085.0,2.04,0.0,0.0,0.0,87.0,0.0,83.0,high
2086.0,1.71,0.0,0.1,0.0,80.0,0.0,60.0,high
2087.0,1.21,0.0,0.0,0.0,83.0,0.0,30.0,high
2088.0,1.71,4.0,0.0,0.0,93.0,0.0,67.0,high
2089.0,1.83,4.0,0.0,0.0,64.0,0.0,73.0,high
2090.0,2.71,4.0,0.0,0.0,66.0,0.0,72.0,medium
